0 [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 0], [8, 0], [9, 0], [10, 0], [11, 0], [12, 0], [13, 0], [14, 0], [15, 0], [16, 0], [17, 0], [18, 0], [19, 0], [20, 0], [21, 0], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 0], [28, 0], [29, 0], [30, 0]]
176 [[1, 255741327.7218258], [2, 247133041.0879107], [3, 248322948.20921996], [4, 245435124.33875936], [5, 0], [6, 0], [7, 253873841.63882855], [8, 258010384.15179345], [9, 237635362.12262505], [10, 250105598.7177399], [11, 254975689.4035687], [12, 255499180.0031309], [13, 0], [14, 254101287.10620353], [15, 214687518.64678538], [16, 259543211.129774], [17, 256979249.1792948], [18, 258420372.41608655], [19, 251475575.29514906], [20, 252141042.02243036], [21, 0], [22, 255710313.6826088], [23, 237838736.2328611], [24, 237645190.13311046], [25, 259428409.12355608], [26, 0], [27, 252181984.0759634], [28, 0], [29, 257843853.73090348], [30, 253653087.49708372]]
177 [[1, 255741327.7218258], [2, 247133041.0879107], [3, 248322948.20921996], [4, 233152686.50813904], [5, 0], [6, 260472834.56118885], [7, 0], [8, 246020768.3035869], [9, 255931870.49779135], [10, 230211197.43547982], [11, 239951378.80713743], [12, 255499180.0031309], [13, 253787399.25172275], [14, 254101287.10620353], [15, 196250024.8623805], [16, 259543211.129774], [17, 256006875.58396214], [18, 246840744.8321731], [19, 251475575.29514906], [20, 234282084.04486072], [21, 255129599.07240397], [22, 241420627.36521763], [23, 237838736.2328611], [24, 237645190.13311046], [25, 259428409.12355608], [26, 246852910.1966176], [27, 252181984.0759634], [28, 0], [29, 245687707.46180695], [30, 237306174.99416745]]
178 [[1, 0], [2, 0], [3, 251750251.5689775], [4, 220870248.67751873], [5, 0], [6, 260472834.56118885], [7, 0], [8, 246020768.3035869], [9, 255931870.49779135], [10, 210316796.15321973], [11, 239951378.80713743], [12, 253432561.76771113], [13, 253787399.25172275], [14, 253979154.716497], [15, 196250024.8623805], [16, 258468668.60193384], [17, 256006875.58396214], [18, 235261117.24825966], [19, 251475575.29514906], [20, 234282084.04486072], [21, 255129599.07240397], [22, 227130941.04782644], [23, 251154930.9236402], [24, 255493414.46627197], [25, 240738381.49696153], [26, 246852910.1966176], [27, 254607243.88019493], [28, 0], [29, 233531561.19271043], [30, 237306174.99416745]]
179 [[1, 258793935.0824503], [2, 0], [3, 233500503.137955], [4, 220870248.67751873], [5, 254668893.41497633], [6, 256901096.9268747], [7, 0], [8, 0], [9, 257134779.74317032], [10, 190422394.87095964], [11, 0], [12, 253432561.76771113], [13, 254775736.66006953], [14, 253979154.716497], [15, 0], [16, 258468668.60193384], [17, 254828121.40162486], [18, 223681489.66434622], [19, 256271341.53453603], [20, 247830371.9625756], [21, 253388053.5691598], [22, 212841254.73043525], [23, 251154930.9236402], [24, 255493414.46627197], [25, 240738381.49696153], [26, 0], [27, 254607243.88019493], [28, 0], [29, 221375414.9236139], [30, 257246210.56718555]]
180 [[1, 247587870.1649006], [2, 253295392.91602662], [3, 215250754.70693251], [4, 261060559.5351338], [5, 239337786.82995266], [6, 256901096.9268747], [7, 0], [8, 258010384.15179345], [9, 257134779.74317032], [10, 170527993.58869955], [11, 0], [12, 255632345.6794266], [13, 254775736.66006953], [14, 258281611.8262436], [15, 253791119.06099287], [16, 257860597.81839192], [17, 254828121.40162486], [18, 212101862.08043277], [19, 256271341.53453603], [20, 247830371.9625756], [21, 236776107.1383196], [22, 198551568.41304407], [23, 0], [24, 248597699.4569388], [25, 0], [26, 0], [27, 0], [28, 0], [29, 221375414.9236139], [30, 257246210.56718555]]
181 [[1, 236181433.89675504], [2, 253295392.91602662], [3, 215250754.70693251], [4, 251939378.34070548], [5, 239337786.82995266], [6, 0], [7, 257448730.240644], [8, 258010384.15179345], [9, 258172063.49678338], [10, 150825213.54869586], [11, 248377548.80640596], [12, 255632345.6794266], [13, 0], [14, 246563709.59484264], [15, 253791119.06099287], [16, 257860597.81839192], [17, 257756708.99029222], [18, 212101862.08043277], [19, 0], [20, 0], [21, 220228701.66045082], [22, 198551568.41304407], [23, 0], [24, 248597699.4569388], [25, 0], [26, 0], [27, 0], [28, 0], [29, 260828898.09546357], [30, 0]]
182 [[1, 224774997.62860948], [2, 253966262.79503214], [3, 0], [4, 251939378.34070548], [5, 255980043.9609064], [6, 0], [7, 257448730.240644], [8, 254337251.29670143], [9, 246344126.99356675], [10, 150825213.54869586], [11, 248377548.80640596], [12, 249227818.62224644], [13, 251487833.1643029], [14, 234845807.36344168], [15, 256982241.9058515], [16, 259353238.2666999], [17, 245513417.98058444], [18, 253749796.3650247], [19, 0], [20, 253574422.27286363], [21, 220228701.66045082], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 0], [28, 0], [29, 260828898.09546357], [30, 0]]
183 [[1, 224774997.62860948], [2, 237932525.5900643], [3, 0], [4, 251497122.23737782], [5, 255980043.9609064], [6, 251334561.07632962], [7, 257448730.240644], [8, 254337251.29670143], [9, 234516190.49035013], [10, 0], [11, 0], [12, 228455637.2444929], [13, 251487833.1643029], [14, 234845807.36344168], [15, 256982241.9058515], [16, 248706476.53339982], [17, 233270126.97087666], [18, 253749796.3650247], [19, 256984854.34173906], [20, 253574422.27286363], [21, 261341926.80709347], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 0], [28, 0], [29, 0], [30, 0]]
184 [[1, 259392201.85060555], [2, 221898788.38509643], [3, 254780628.94497725], [4, 251497122.23737782], [5, 257332354.6773722], [6, 251334561.07632962], [7, 244897460.48128802], [8, 257959118.8537882], [9, 234516190.49035013], [10, 0], [11, 251757100.57698742], [12, 207683455.86673933], [13, 256964621.7589232], [14, 0], [15, 256982241.9058515], [16, 248706476.53339982], [17, 221026835.9611689], [18, 252800253.71462607], [19, 256984854.34173906], [20, 0], [21, 252683853.61418694], [22, 0], [23, 0], [24, 0], [25, 0], [26, 248602648.23242658], [27, 0], [28, 253612230.61194113], [29, 0], [30, 0]]
185 [[1, 259392201.85060555], [2, 221898788.38509643], [3, 254780628.94497725], [4, 253869923.2131555], [5, 244664709.35474437], [6, 251245737.5385427], [7, 232346190.72193202], [8, 257959118.8537882], [9, 254838358.29447955], [10, 250297219.9599963], [11, 233514201.15397483], [12, 186911274.48898578], [13, 256964621.7589232], [14, 258282097.76859903], [15, 256982241.9058515], [16, 257769526.2809327], [17, 221026835.9611689], [18, 235600507.42925215], [19, 257359457.3646419], [20, 0], [21, 244025780.4212804], [22, 0], [23, 0], [24, 0], [25, 252584835.74096352], [26, 227205296.46485317], [27, 251449660.10389966], [28, 237224461.22388226], [29, 0], [30, 0]]
186 [[1, 256535146.50017348], [2, 0], [3, 250727027.54129583], [4, 253869923.2131555], [5, 231997064.03211656], [6, 251245737.5385427], [7, 232346190.72193202], [8, 260348329.72168383], [9, 254838358.29447955], [10, 230594439.91999263], [11, 233514201.15397483], [12, 186911274.48898578], [13, 257436866.09636286], [14, 246564195.53719807], [15, 256982241.9058515], [16, 257769526.2809327], [17, 257854058.94734398], [18, 235600507.42925215], [19, 244718914.7292838], [20, 0], [21, 235367707.2283739], [22, 0], [23, 0], [24, 0], [25, 252584835.74096352], [26, 227205296.46485317], [27, 251449660.10389966], [28, 220836691.8358234], [29, 0], [30, 0]]
187 [[1, 256535146.50017348], [2, 0], [3, 250727027.54129583], [4, 251497122.23737782], [5, 231997064.03211656], [6, 255248740.56101802], [7, 0], [8, 250696659.44336766], [9, 258172063.49678338], [10, 210891659.87998894], [11, 252816386.6345849], [12, 255499180.0031309], [13, 244873732.19272572], [14, 234846293.3057971], [15, 256982241.9058515], [16, 260119696.55546114], [17, 257854058.94734398], [18, 258346512.48171538], [19, 232078372.0939257], [20, 0], [21, 235367707.2283739], [22, 0], [23, 0], [24, 255465270.97847548], [25, 247287944.35021713], [26, 247254282.16176468], [27, 255920485.58682856], [28, 220836691.8358234], [29, 0], [30, 0]]
188 [[1, 255387113.68327916], [2, 252232326.39239752], [3, 0], [4, 251497122.23737782], [5, 249208117.12948993], [6, 255248740.56101802], [7, 0], [8, 250696659.44336766], [9, 246344126.99356675], [10, 210891659.87998894], [11, 252816386.6345849], [12, 255499180.0031309], [13, 244873732.19272572], [14, 234846293.3057971], [15, 256160855.57516548], [16, 260119696.55546114], [17, 0], [18, 246693024.96343076], [19, 232078372.0939257], [20, 0], [21, 256991783.55139574], [22, 0], [23, 0], [24, 255465270.97847548], [25, 224575888.70043427], [26, 247254282.16176468], [27, 255920485.58682856], [28, 253612230.61194113], [29, 253789343.06532028], [30, 0]]
189 [[1, 255387113.68327916], [2, 252232326.39239752], [3, 0], [4, 252213124.93142992], [5, 249208117.12948993], [6, 255248740.56101802], [7, 257448730.240644], [8, 257959118.8537882], [9, 246344126.99356675], [10, 253936906.8791161], [11, 253636872.94752192], [12, 249227818.62224644], [13, 251487833.1643029], [14, 252568623.35803932], [15, 256160855.57516548], [16, 0], [17, 0], [18, 235039537.44514614], [19, 257359457.3646419], [20, 248416145.44301507], [21, 256991783.55139574], [22, 0], [23, 0], [24, 0], [25, 201863833.0506514], [26, 259084628.3349872], [27, 0], [28, 253612230.61194113], [29, 253789343.06532028], [30, 0]]
190 [[1, 258593563.73185444], [2, 257077165.49318302], [3, 256908966.16153494], [4, 252213124.93142992], [5, 255980043.9609064], [6, 255248740.56101802], [7, 257448730.240644], [8, 245918237.7075764], [9, 261215393.21335164], [10, 253936906.8791161], [11, 237273745.89504385], [12, 249227818.62224644], [13, 251487833.1643029], [14, 252568623.35803932], [15, 0], [16, 0], [17, 0], [18, 235039537.44514614], [19, 257359457.3646419], [20, 248416145.44301507], [21, 0], [22, 0], [23, 252060384.49086416], [24, 0], [25, 201863833.0506514], [26, 259084628.3349872], [27, 0], [28, 260934064.24246815], [29, 255774195.4221177], [30, 0]]
191 [[1, 258593563.73185444], [2, 257077165.49318302], [3, 243817932.32306987], [4, 257391476.02163488], [5, 255980043.9609064], [6, 251245737.5385427], [7, 257448730.240644], [8, 245918237.7075764], [9, 252430786.42670327], [10, 0], [11, 220910618.84256577], [12, 255632345.6794266], [13, 254809891.65042368], [14, 258282097.76859903], [15, 0], [16, 260119696.55546114], [17, 253681486.97992387], [18, 261097461.4960478], [19, 256340445.66919523], [20, 248416145.44301507], [21, 0], [22, 0], [23, 234120768.98172832], [24, 0], [25, 234481018.46058849], [26, 237881157.00018236], [27, 0], [28, 260934064.24246815], [29, 255774195.4221177], [30, 253513945.8524492]]
192 [[1, 258593563.73185444], [2, 257077165.49318302], [3, 230726898.4846048], [4, 244782952.04326975], [5, 249208117.12948993], [6, 251245737.5385427], [7, 257448730.240644], [8, 257959118.8537882], [9, 252430786.42670327], [10, 0], [11, 220910618.84256577], [12, 255632345.6794266], [13, 254809891.65042368], [14, 258282097.76859903], [15, 0], [16, 260119696.55546114], [17, 253681486.97992387], [18, 261097461.4960478], [19, 256340445.66919523], [20, 248416145.44301507], [21, 0], [22, 0], [23, 216181153.47259247], [24, 0], [25, 234481018.46058849], [26, 237881157.00018236], [27, 0], [28, 256898334.23088554], [29, 251347023.7507624], [30, 253513945.8524492]]
193 [[1, 247187127.46370888], [2, 257077165.49318302], [3, 217635864.64613974], [4, 232174428.06490463], [5, 249208117.12948993], [6, 247156498.12017435], [7, 256259806.08169836], [8, 245918237.7075764], [9, 261215393.21335164], [10, 0], [11, 253835723.1683604], [12, 260032535.80601096], [13, 251487833.1643029], [14, 258282097.76859903], [15, 0], [16, 0], [17, 0], [18, 0], [19, 254884412.27286422], [20, 257224547.269511], [21, 0], [22, 0], [23, 216181153.47259247], [24, 0], [25, 0], [26, 0], [27, 0], [28, 243796668.46177107], [29, 251347023.7507624], [30, 255225317.6487518]]
194 [[1, 235780691.19556332], [2, 257077165.49318302], [3, 217635864.64613974], [4, 219565904.0865395], [5, 254624816.58893093], [6, 224312996.2403487], [7, 242519612.16339672], [8, 233877356.5613646], [9, 261215393.21335164], [10, 0], [11, 253835723.1683604], [12, 250065071.61202192], [13, 251487833.1643029], [14, 258282097.76859903], [15, 256160855.57516548], [16, 0], [17, 0], [18, 0], [19, 254884412.27286422], [20, 257224547.269511], [21, 258666466.81892714], [22, 0], [23, 0], [24, 0], [25, 0], [26, 0], [27, 248971184.87481475], [28, 243796668.46177107], [29, 251347023.7507624], [30, 255225317.6487518]]
195 [[1, 224374254.92741776], [2, 257077165.49318302], [3, 247928268.1998399], [4, 219565904.0865395], [5, 239249633.17786187], [6, 224312996.2403487], [7, 228779418.24509507], [8, 233877356.5613646], [9, 255929719.1912879], [10, 0], [11, 248377548.80640596], [12, 250065071.61202192], [13, 0], [14, 0], [15, 256160855.57516548], [16, 0], [17, 253681486.97992387], [18, 254201099.9113736], [19, 0], [20, 0], [21, 258666466.81892714], [22, 254035876.97336185], [23, 0], [24, 0], [25, 0], [26, 0], [27, 248971184.87481475], [28, 0], [29, 232694047.5015248], [30, 246862266.83336848]]
196 [[1, 212967818.6592722], [2, 253966262.79503214], [3, 247928268.1998399], [4, 0], [5, 223874449.7667928], [6, 251334561.07632962], [7, 228779418.24509507], [8, 252621156.08401692], [9, 255929719.1912879], [10, 256492491.7409562], [11, 248377548.80640596], [12, 255614775.3098021], [13, 0], [14, 0], [15, 256160855.57516548], [16, 259353238.2666999], [17, 253681486.97992387], [18, 254201099.9113736], [19, 0], [20, 0], [21, 256991783.55139574], [22, 238071753.9467237], [23, 0], [24, 255465270.97847548], [25, 0], [26, 0], [27, 248971184.87481475], [28, 0], [29, 214041071.2522872], [30, 223724533.66673696]]
197 [[1, 212967818.6592722], [2, 253966262.79503214], [3, 0], [4, 257391476.02163488], [5, 223874449.7667928], [6, 232669122.15265924], [7, 256975974.93234918], [8, 252621156.08401692], [9, 258172063.49678338], [10, 256492491.7409562], [11, 252816386.6345849], [12, 241229550.61960417], [13, 0], [14, 261271949.54971817], [15, 256160855.57516548], [16, 259353238.2666999], [17, 255239974.33439863], [18, 0], [19, 253945594.9732893], [20, 0], [21, 243983567.1027915], [22, 238071753.9467237], [23, 252060384.49086416], [24, 255465270.97847548], [25, 247287944.35021713], [26, 0], [27, 248971184.87481475], [28, 0], [29, 214041071.2522872], [30, 223724533.66673696]]
198 [[1, 0], [2, 0], [3, 0], [4, 257391476.02163488], [5, 0], [6, 232669122.15265924], [7, 256975974.93234918], [8, 249803040.91550088], [9, 258172063.49678338], [10, 257458034.5631636], [11, 252816386.6345849], [12, 241229550.61960417], [13, 0], [14, 261271949.54971817], [15, 257590028.8291719], [16, 260119696.55546114], [17, 255239974.33439863], [18, 0], [19, 253945594.9732893], [20, 0], [21, 243983567.1027915], [22, 0], [23, 252060384.49086416], [24, 253853189.15801257], [25, 224575888.70043427], [26, 248602648.23242658], [27, 0], [28, 257542177.00537178], [29, 0], [30, 0]]
199 [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0], [6, 0], [7, 257448730.240644], [8, 249803040.91550088], [9, 254459096.054126], [10, 244916069.12632722], [11, 251757100.57698742], [12, 255614775.3098021], [13, 256964621.7589232], [14, 0], [15, 245180057.6583438], [16, 260119696.55546114], [17, 257854058.94734398], [18, 0], [19, 0], [20, 0], [21, 255156946.14427102], [22, 0], [23, 251827407.23887083], [24, 237706378.31602514], [25, 224575888.70043427], [26, 227205296.46485317], [27, 255920485.58682856], [28, 245084354.01074356], [29, 0], [30, 0]]
